1	14.948	13.0809	0.798758	2.02873	0.188808	47	47	1.7489	219354	0.639029	8462	6.85239	0	213	8414	
1	14.948	14.8409	0.567829	2.05504	0.229906	47	47	1.76893	230132	0.700682	8877	7.46308	0	183	8821	
1	14.948	23.4621	0.597346	2.82478	0.378664	47	47	2.43881	315837	1.0349	12216	11.0294	0	241	12108	
1	14.948	9.41021	0.575731	2.05718	0.165447	47	47	1.77249	141538	0.457069	5558	4.99079	0	212	5436	
1	14.948	17.6956	0.608944	2.19331	0.330351	47	47	1.88853	238782	0.806236	9300	8.62092	0	171	9150	
1	14.948	26.3698	0.628701	2.27978	0.458471	47	47	1.95411	338966	1.12146	13414	12.2613	0	253	13007	
1	14.948	6.25797	0.665501	2.25258	0.083799	47	47	1.94421	100873	0.324283	3943	3.52769	0	197	3900	
1	14.948	7.52583	0.662431	2.36428	0.142773	47	47	2.02529	116132	0.375838	4519	4.04686	0	221	4461	
1	14.948	15.678	0.71058	2.25752	0.263041	47	47	1.94038	248339	0.744072	9605	8.01254	0	203	9510	
1	14.948	8.56108	0.659989	2.14256	0.135108	47	47	1.83883	146749	0.443764	5685	4.78387	0	169	5659	
1	14.948	18.9818	0.665882	2.15947	0.334078	47	47	1.85275	254149	0.84357	9829	8.91909	0	200	9786	
1	14.948	10.2604	0.657516	2.18088	0.181234	47	47	1.8752	167225	0.517251	6518	5.59541	0	177	6450	
1	14.948	22.7322	0.600724	2.09793	0.391649	47	47	1.80797	315862	1.01735	12082	10.7567	0	211	12042	
1	14.948	8.16352	0.652806	2.20103	0.147175	47	47	1.89195	119021	0.407445	4615	4.35068	0	195	4579	
1	14.948	16.849	0.761339	2.42228	0.321863	47	47	2.07706	231817	0.760977	8936	8.06493	0	179	8863	
1	14.948	13.0624	0.641666	2.19688	0.275185	47	47	1.88856	195602	0.614055	7560	6.55853	0	208	7503	
1	14.948	9.83531	0.658773	2.24682	0.167151	47	47	1.93186	156977	0.497987	6055	5.32798	0	169	6022	
1	14.948	8.52408	0.648367	2.19489	0.134293	47	47	1.8881	128208	0.42492	4977	4.56838	0	175	4935	
1	14.948	8.65063	0.68405	2.30819	0.157021	47	47	1.98652	135207	0.440042	5229	4.71441	0	235	5200	
1	14.948	7.22729	0.681048	2.27407	0.117526	47	47	1.95156	119607	0.377484	4644	4.07526	0	179	4598	
1	14.948	11.9176	0.654375	2.21242	0.218404	47	47	1.90346	178130	0.570811	6897	6.14345	0	177	6805	
1	14.948	19.1923	0.657237	2.22175	0.312754	47	47	1.91251	287457	0.903275	11112	9.69288	0	191	11043	
1	14.948	13.5297	0.665779	2.23111	0.206487	47	47	1.92569	222871	0.672375	8689	7.3251	0	235	8598	
1	14.948	10.5569	0.620375	2.03442	0.182419	47	47	1.75176	166385	0.522699	6476	5.63041	0	165	6415	
1	14.948	5.46094	0.662893	2.05339	0.094584	47	47	1.76768	95409	0.288265	3696	3.10594	0	188	3684	
1	14.948	20.7498	0.637017	2.11232	0.353543	47	47	1.81479	312976	0.936061	12111	10.0216	0	249	12005	
1	14.948	36.5985	0.70452	2.24199	0.722165	47	47	1.92542	401515	1.39666	15665	14.9038	0	238	15381	
1	14.948	16.6465	0.67219	2.16414	0.294862	47	47	1.8559	239443	0.743343	9286	8.1755	0	206	9220	
1	14.948	8.98923	0.661439	2.21919	0.173599	47	47	1.90969	141779	0.437654	5472	4.74203	0	163	5456	
1	14.948	7.98924	0.669474	2.06154	0.130888	47	47	1.77401	133204	0.402093	5168	4.41473	0	177	5143	
1	14.948	24.0108	0.634674	2.10725	0.392694	47	47	1.81458	338272	1.03406	13601	11.6746	0	267	13026	
1	14.948	29.3419	0.682809	2.04626	0.497621	47	47	1.75825	375943	1.19895	14649	12.9213	0	199	14437	
1	14.948	14.0757	0.68485	2.17272	0.26511	47	47	1.86318	216190	0.660114	8439	7.22232	0	268	8308	
1	14.948	15.7024	0.643715	2.28188	0.309018	47	47	1.95982	217268	0.697517	8432	7.48206	0	189	8325	
1	14.948	33.8443	0.659526	2.15159	0.608438	47	47	1.84828	406573	1.31313	15874	14.1359	0	263	15570	
1	14.948	27.0186	0.654416	2.47551	0.574723	47	47	2.12361	154727	1.038	6153	11.3654	0	239	5965	
1	14.948	15.0975	0.720669	2.29658	0.39043	47	47	1.97355	149060	0.652966	5742	6.98289	0	177	5727	
1	14.948	35.6317	0.668415	2.21146	0.668511	47	47	1.89466	365349	1.36491	14033	14.156	0	217	13937	
1	14.948	3.40476	0.647635	2.08597	0.05418	47	47	1.79429	59495	0.176877	2315	1.97436	0	165	2298	
1	14.948	20.5097	0.667142	2.31896	0.451726	47	47	1.98787	219059	0.870869	8468	9.10869	0	199	8410	
1	14.948	7.80601	0.699133	2.18089	0.156418	47	47	1.87709	111507	0.368767	4377	4.10972	0	181	4296	
1	14.948	10.8525	0.705577	2.23615	0.212133	47	47	1.92084	161932	0.51574	6262	5.52073	0	185	6218	
1	14.948	13.5395	0.66419	2.41032	0.293293	47	47	2.06954	183007	0.611413	7073	6.60537	0	210	7031	
1	14.948	11.592	0.854944	2.29588	0.235197	47	47	1.97832	173818	0.54025	6745	5.82524	0	191	6662	
1	14.948	18.8164	0.6919	2.21114	0.326558	47	47	1.90468	264628	0.834792	10342	9.00384	0	205	10184	
1	14.948	26.689	0.657269	2.09868	0.578922	47	47	1.80577	325975	1.05838	12535	11.1766	0	220	12408	
1	14.948	28.2521	0.719427	2.18173	0.54622	47	47	1.8772	334466	1.15075	12855	11.956	0	211	12762	
1	14.948	16.4302	0.674743	2.19154	0.308624	47	47	1.87491	238939	0.739446	9317	7.99816	0	185	9187	
1	14.948	10.8831	0.665513	2.21674	0.205415	47	47	1.89813	159882	0.515282	6328	5.67882	0	177	6167	
1	14.948	19.9012	0.698892	2.21319	0.396337	47	47	1.88794	258750	0.836634	10037	8.92489	0	278	9894	
1	14.948	10.5606	0.67651	2.14277	0.217568	47	47	1.8427	165191	0.50238	6381	5.31214	0	203	6328	
1	14.948	11.9449	0.665173	2.0763	0.221533	47	47	1.78572	189473	0.573052	7354	6.08615	0	213	7288	
1	14.948	20.4376	0.709223	2.66026	0.546727	47	47	2.26221	144164	0.93329	5595	8.35282	0	181	5564	
1	14.948	18.3344	1.10753	3.35476	0.507911	47	47	2.838	168005	0.797934	6475	7.85365	0	193	6440	
1	14.948	12.7595	0.672169	2.07446	0.247881	47	47	1.77799	202132	0.595681	7776	6.40135	0	197	7734	
1	14.948	19.9447	0.675717	2.06082	0.384598	47	47	1.76839	289562	0.86147	11251	9.28759	0	213	11081	
1	14.948	12.9525	0.674829	2.06759	0.241189	47	47	1.77319	199845	0.598167	7729	6.44207	0	171	7680	
1	14.948	13.3528	0.675625	2.10003	0.252719	47	47	1.80849	209961	0.628822	8145	6.72592	0	193	8074	
1	14.948	7.85546	0.679432	2.0848	0.145581	47	47	1.79873	129714	0.386387	5103	4.22248	0	195	4986	
1	14.948	10.1768	0.676196	2.13936	0.205246	47	47	1.84723	165313	0.488028	6389	5.2405	0	188	6343	
1	14.948	10.2233	0.681124	2.10706	0.162576	47	47	1.81779	169060	0.496373	6629	5.45963	0	165	6528	
1	14.948	8.17841	0.679126	2.12126	0.16473	47	47	1.8316	135751	0.398743	5227	4.32626	0	177	5208	
1	14.948	30.1518	0.680055	2.07771	0.523079	47	47	1.78993	422689	1.25003	16366	13.4538	0	264	16249	
1	14.948	6.73541	0.682374	2.12677	0.109105	47	47	1.82629	113217	0.338679	4467	3.75554	0	185	4380	
1	14.948	8.9943	0.681208	2.1264	0.163516	47	47	1.82492	144727	0.438082	5656	4.72776	0	185	5561	
1	14.948	6.57715	0.681352	2.14278	0.100567	47	47	1.83291	113150	0.338484	4390	3.64234	0	171	4376	
1	14.948	7.87966	0.686427	2.18067	0.162662	47	47	1.86017	129762	0.388445	5017	4.16784	0	191	4985	
1	14.948	10.5706	0.688633	2.11077	0.177574	47	47	1.79275	172755	0.514877	6720	5.56411	0	213	6668	
1	14.948	14.9176	0.686016	2.05851	0.269079	47	47	1.75683	232664	0.690443	8995	7.38287	0	225	8955	
1	14.948	12.2881	0.684985	2.04418	0.22958	47	47	1.74951	194351	0.579301	7533	6.2245	0	200	7473	
1	14.948	6.23083	0.686	2.05015	0.123897	47	47	1.74732	105352	0.318015	4070	3.36357	0	201	4053	
1	14.948	6.6349	0.689418	2.04151	0.126407	47	47	1.74413	112170	0.336303	4340	3.58615	0	169	4320	
1	14.948	40.6155	0.690232	2.03551	0.821614	47	47	1.7436	416269	1.49683	16146	15.8013	0	359	15927	
1	14.948	23.1718	0.685249	2.09108	0.433377	47	47	1.79747	317764	0.976102	12245	10.293	0	247	12158	
1	14.948	6.48367	0.68285	2.12738	0.126508	47	47	1.81562	106338	0.322938	4125	3.5042	0	189	4092	
1	14.948	15.1272	0.683153	2.09457	0.256632	47	47	1.7918	233199	0.70623	9056	7.57038	0	190	8991	
