2	1	13.098	3.38288	7.66949	1.40953	0.101669	39	39	1.47667	39191	0.113942	1805	0.79175	0	125	1456	2	993	1.82498	0.40772	0.006382	0.102233	0.00384	
2	1	13.098	29.4357	6.33676	1.40868	1.40224	39	39	1.482	273390	0.829325	20108	9.9793	0	103	9654	2	14637	27.8747	1.96305	0.002301	8.29187	0.05465	
2	1	13.098	15.6857	6.48755	1.40862	0.678026	39	39	1.47999	233611	0.679842	10834	4.81193	0	117	8665	2	5986	14.1319	1.7431	0.001333	3.49964	0.025282	
2	1	13.098	11.1259	6.69673	1.48877	0.547436	39	39	1.55229	144495	0.432315	7817	3.59225	0	91	5256	2	4916	9.49219	1.13472	0.00059	1.80767	0.020667	
2	0	13.098	70.2989	9.61518	1.97556	3.2028	39	39	2.04795	309351	2.04648	13328	13.167	0	0	11519	2	6889	68.1182	5.34215	0	30.1783	0.150118	
2	0	13.098	65.4368	11.1933	2.27829	3.56865	39	39	2.34699	216877	1.42336	16045	16.6703	0	0	7655	2	11690	62.9234	3.43335	0	23.4865	0.185477	
2	0	13.098	60.963	13.291	2.87179	3.04384	39	39	2.94372	252072	1.61189	13727	13.4658	0	0	9179	2	8677	57.8246	4.19504	0	22.7488	0.152476	
2	0	13.098	63.4292	12.6287	2.6587	3.29671	39	39	2.70057	265419	1.64443	14479	14.9964	0	0	9704	2	9057	60.5323	4.14038	0	22.9692	0.163772	
2	0	13.098	65.653	11.4423	3.00822	3.65152	39	39	2.98522	197415	1.90805	10387	15.1586	0	0	7215	2	6377	62.3938	4.76839	0	20.3376	0.176397	
3	1	13.098	8.39041	14.8923	2.03148	0.206183	56	56	2.03804	216189	0.604544	5562	2.13378	0	110	8457	2	1117	6.21068	1.70986	0.004163	0.563974	0.007092	
3	1	13.098	3.03916	14.6114	2.11854	0.058113	56	56	2.11836	19054	0.058315	724	0.304978	0	153	709	2	329	0.766549	0.288348	0.00202	0.021415	0.002083	
3	1	13.098	4.93654	14.2471	2.10474	0.181283	56	56	2.11053	65124	0.1928	2444	0.964134	0	139	2423	2	991	2.68747	0.602868	8.1e-05	0.247609	0.006408	
3	1	13.098	6.00208	13.9131	2.33264	0.128534	56	56	2.33733	125867	0.353732	3182	1.18264	0	150	4920	2	555	3.51832	1.0587	0.000612	0.301301	0.004332	
3	1	13.098	4.05396	13.7375	2.06811	0.09322	56	56	2.06058	62084	0.17729	1727	0.626578	0	182	2372	2	386	1.84406	0.581692	9e-05	0.115615	0.002964	
3	1	13.098	2.96896	13.7994	2.10181	0.024975	56	56	2.09877	25891	0.075017	719	0.278531	0	98	1015	2	184	0.720752	0.330236	0.003179	0.018187	0.000914	
3	1	13.098	3.32908	13.7385	2.06697	0.092814	56	56	2.06591	27724	0.080982	1059	0.42819	0	119	1022	2	437	1.1151	0.330168	0.004281	0.049275	0.003269	
3	1	13.098	17.2345	14.0827	2.11509	0.631747	56	56	2.07141	403557	1.1627	10456	3.92131	0	344	15398	2	1759	14.9728	3.04717	0.001639	3.82951	0.022051	
3	1	13.098	3.89379	13.7234	2.03441	0.071161	56	56	2.06772	57633	0.163827	1595	0.603663	0	204	2226	2	338	1.69581	0.552402	0.021067	0.120429	0.002773	
3	1	13.098	3.03815	14.5187	2.03185	0.076089	56	56	2.0668	18995	0.056104	859	0.344519	0	157	686	2	450	0.862668	0.270288	8.3e-05	0.0277	0.00267	
3	1	13.098	4.53725	13.8762	2.04521	0.123531	56	56	2.07659	70892	0.202363	2023	0.769122	0	220	2719	2	490	2.34854	0.644004	0.001218	0.284895	0.004302	
3	1	13.098	4.04569	15.1976	2.13679	0.105746	56	56	2.09338	49507	0.144116	1520	0.606376	0	102	1865	2	439	1.75214	0.495997	0.009358	0.166846	0.00414	
3	1	13.098	3.93095	15.4433	2.04182	0.093882	56	56	2.05677	55467	0.157634	1562	0.603883	0	172	2118	2	385	1.74151	0.533662	0.001606	0.128624	0.003509	
3	1	13.098	6.96756	13.847	2.06686	0.246752	56	56	2.07002	149197	0.429709	4048	1.47402	0	167	5700	2	723	4.75431	1.20477	8.3e-05	0.595972	0.007783	
3	1	13.098	3.17771	14.4856	2.24289	0.045205	56	56	2.24105	24016	0.069383	773	0.300275	0	136	919	2	256	0.789862	0.313318	0.000698	0.025083	0.001748	
3	1	13.098	4.65089	13.7322	2.10584	0.122077	56	56	2.11494	70715	0.204945	2264	0.888167	0	140	2709	2	763	2.39204	0.651537	0.010051	0.15384	0.004428	
3	1	13.098	3.01661	17.2886	2.12561	0.043194	56	56	2.11202	21993	0.064227	738	0.282594	0	154	840	2	274	0.74643	0.29941	8.7e-05	0.030778	0.001546	
3	1	13.098	4.27758	15.1742	2.74623	0.08583	56	56	2.75383	28424	0.109377	861	0.458982	0	126	1096	2	266	1.31553	0.494673	0.000764	0.075762	0.004043	
3	1	13.098	8.59392	15.2221	2.74427	0.385475	56	56	2.71288	118164	0.458429	3317	1.66088	0	157	4511	2	840	5.66673	1.36002	0.004212	0.738309	0.01478	
4	1	13.098	3.89425	31.4114	3.06156	0.037479	44	44	3.09165	4965	0.033733	259	0.232918	0	67	188	2	151	0.548857	0.347374	0.014287	0.011493	0.002317	
4	1	13.098	2.70843	29.9474	1.75077	0.05008	44	44	1.79384	7682	0.055722	307	0.289845	0	51	295	2	148	0.763225	0.33258	0.002287	0.023423	0.003634	
4	1	13.098	5.15902	34.2344	3.59729	0.097369	44	44	3.5615	12352	0.088682	518	0.457666	0	95	468	2	266	1.29797	0.479047	0.001248	0.054297	0.005691	
4	1	13.098	3.95991	26.4336	3.377	0.021092	44	44	3.33056	4115	0.02696	144	0.1114	0	101	160	2	61	0.312976	0.337328	0.000348	0.005771	0.001307	
4	1	13.098	4.92473	26.8232	3.54058	0.082261	44	44	3.44065	12741	0.074951	537	0.414195	0	146	480	2	280	1.13996	0.426744	0.001585	0.048146	0.004874	
4	1	13.098	2.75114	15.6105	1.65149	0.05267	44	44	1.6489	22290	0.064568	1098	0.401743	0	100	836	2	652	0.958651	0.292598	8.9e-05	0.031864	0.002396	
4	1	13.098	2.0245	14.6737	1.71952	0.008276	44	44	1.71321	4370	0.013822	168	0.070617	0	83	169	2	57	0.156651	0.171197	0.010215	0.0013	0.000483	
4	1	13.098	2.20885	15.1502	1.63099	0.021873	44	44	1.64632	12442	0.035704	481	0.178866	0	81	477	2	208	0.426315	0.227341	0.010156	0.010292	0.001089	
4	1	13.098	1.94817	19.244	1.64008	0.005112	44	44	1.66346	5802	0.016853	176	0.066998	0	74	227	2	46	0.159022	0.184012	0.005697	0.001035	0.000235	
4	1	13.098	2.61087	16.3828	2.07398	0.015292	44	44	2.07435	11589	0.033673	435	0.167024	0	115	445	2	192	0.391091	0.222575	0.00371	0.005062	0.000776	
4	1	13.098	2.01905	14.6165	1.63427	0.008793	44	44	1.67986	6821	0.019489	246	0.0927	0	73	264	2	91	0.213451	0.211554	0.007729	0.002377	0.000483	
4	1	13.098	2.01987	14.9951	1.72759	0.006635	44	44	1.75118	4525	0.01311	159	0.062289	0	83	174	2	56	0.143779	0.175048	0.004773	0.001222	0.000349	
4	1	13.098	2.42195	15.133	1.99477	0.014465	44	44	1.97308	6777	0.01931	344	0.125829	0	76	256	2	188	0.27606	0.187053	0.009	0.003415	0.000673	
4	1	13.098	3.71361	16.7204	2.55127	0.060939	44	44	2.58416	14139	0.071963	506	0.320361	0	87	544	2	199	0.92519	0.410126	0.01215	0.056007	0.003205	
5	1	13.098	2.78388	22.0384	2.26469	0.015913	58	58	2.25445	9630	0.030109	369	0.149472	0	67	370	2	158	0.350456	0.235231	0.005686	0.005474	0.000903	
5	1	13.098	2.83747	20.5026	2.18389	0.020409	58	58	2.15124	16475	0.049199	522	0.194167	0	108	633	2	153	0.50449	0.262912	0.00542	0.012243	0.000957	
5	1	13.098	2.55765	20.4294	2.29811	0.004548	58	58	2.26689	2902	0.008963	136	0.051195	0	51	111	2	55	0.10441	0.165711	0.010349	0.000843	0.000229	
5	1	13.098	2.52717	21.3109	2.15903	0.007668	58	58	2.17018	5493	0.018201	179	0.076669	0	59	213	2	54	0.181144	0.223122	0.007172	0.001722	0.000474	
5	1	13.098	3.27542	25.5272	2.78224	0.011757	58	58	2.68761	12244	0.035615	356	0.133414	0	96	475	2	98	0.347872	0.232011	0.000607	0.006095	0.000576	
5	1	13.098	4.26362	21.6261	2.70582	0.087517	58	58	2.70606	17813	0.099693	667	0.476772	0	120	677	2	277	1.34109	0.453928	0.012022	0.072448	0.005267	
5	1	13.098	2.89538	21.618	2.32097	0.020992	58	58	2.27764	12160	0.035311	459	0.179157	0	67	465	2	192	0.42497	0.229643	0.005083	0.007539	0.000928	
5	1	13.098	2.83059	23.8813	2.19191	0.021653	58	58	2.161	15406	0.044912	523	0.192096	0	141	589	2	178	0.483536	0.250433	0.01275	0.014175	0.001071	
5	1	13.098	2.58701	22.5159	2.18611	0.009951	58	58	2.14642	8555	0.025068	273	0.103636	0	128	332	2	92	0.256582	0.203043	0.002608	0.00325	0.000466	
5	1	13.098	4.41316	26.1998	3.15968	0.077621	58	58	3.08985	14793	0.071376	676	0.405255	0	109	558	2	316	1.01451	0.363425	0.045076	0.050721	0.004719	
5	1	13.098	4.0477	35.1922	2.44736	0.083826	58	58	2.38495	29085	0.092391	1425	0.591652	0	81	1082	2	784	1.42033	0.364427	0.029577	0.090311	0.004327	
5	1	13.098	3.13356	24.9036	2.32798	0.024353	58	58	2.24203	20841	0.065669	586	0.232157	0	108	807	2	130	0.632478	0.327855	0.006964	0.017492	0.00134	
5	1	13.098	3.26932	21.8579	2.19987	0.044889	58	58	2.16352	26947	0.078984	921	0.346354	0	129	1020	2	343	0.914804	0.336703	0.005677	0.044591	0.002123	
5	1	13.098	3.28226	28.2187	2.27119	0.038931	58	58	2.27154	24678	0.079579	765	0.311949	0	135	951	2	251	0.830035	0.368701	0.001752	0.033467	0.001969	
5	1	13.098	2.61821	20.1818	2.36767	0.005027	58	58	2.30255	2880	0.008331	117	0.046968	0	71	111	2	52	0.102085	0.164148	0.003743	0.000631	0.00028	
2	1	13.098	7.64195	7.9505	1.42274	0.363298	39	39	1.48992	73072	0.217923	5778	2.90534	0	91	2581	2	4329	6.07197	0.618292	0.003902	0.58686	0.013958	
2	1	13.098	38.4764	6.34744	1.42014	1.64395	39	39	1.49111	325273	1.00859	23331	12.5697	0	87	11583	2	16826	36.907	2.36662	9.6e-05	12.8382	0.066984	
2	0	13.098	70.1253	9.56974	2.41615	2.68625	39	39	2.47487	414289	1.75806	21524	14.2009	0	0	15110	2	13114	67.5093	4.35098	0	33.9335	0.120133	
2	0	13.098	68.3123	8.0301	1.665	2.46592	39	39	1.77082	553616	1.95101	25874	13.9158	0	0	20364	2	14530	66.4504	4.82476	0	34.0875	0.102575	
