1	38.0197	4.12999	2.12522	2.65831	0.030248	72	72	2.71739	38682	0.111414	877	0.710183	0	322	1515	2	54	1.3158	0.423938	0.012274	0.027041	0.000943	0.002805	0.004185	0.002356	0.001308	0.004517	0.001081	0.003214	0.687026	
1	38.0197	22.2215	1.81318	2.76826	0.596533	72	72	2.82233	349072	1.10976	8981	8.01458	0	528	13227	2	1446	19.2576	2.9039	0.051599	4.31141	0.028279	0.041062	0.030677	0.031759	0.016819	0.077631	0.012894	0.036395	7.7203	
1	38.0197	21.0108	1.98614	2.82383	0.69783	72	72	2.87523	323303	1.02448	7983	7.27104	0	614	12231	2	1053	18.033	2.67411	0.009486	4.23921	0.026925	0.040711	0.029778	0.094775	0.046111	0.042455	0.011351	0.034246	6.92669	
1	38.0197	12.8277	2.17868	2.95428	0.378571	72	72	3.00682	225422	0.669501	5168	4.34735	0	440	8583	2	292	9.72953	1.8142	8.9e-05	1.34131	0.012541	0.031388	0.019332	0.017038	0.00976	0.022476	0.006684	0.026965	4.19104	
1	38.0197	7.38201	1.84879	2.73061	0.249301	72	72	2.78942	102343	0.314476	2328	1.92955	0	382	3823	2	119	4.50912	0.900296	8.5e-05	0.586604	0.00781	0.008677	0.009873	0.006726	0.003603	0.011095	0.00294	0.009224	1.86655	
1	38.0197	14.6321	1.9583	2.82348	0.527977	72	72	2.88844	231908	0.700863	5376	4.48069	0	495	8678	2	236	11.6549	1.85117	8.5e-05	2.72795	0.01866	0.023161	0.020772	0.015107	0.012716	0.02132	0.006697	0.025186	4.33174	
1	38.0197	5.59058	1.84072	2.59204	0.111575	72	72	2.65764	76524	0.224938	1698	1.39887	0	308	2944	2	25	2.83633	0.70741	0.018376	0.164977	0.002879	0.005057	0.0047	0.00482	0.004212	0.007498	0.002253	0.005819	1.35746	
1	38.0197	10.7768	1.83702	2.57523	0.330824	72	72	2.63945	192909	0.56002	4407	3.63474	0	461	7364	2	262	8.05431	1.52324	0.00352	1.08777	0.00962	0.013792	0.016329	0.022522	0.013131	0.01803	0.005541	0.016601	3.51043	
1	38.0197	7.65407	1.8437	2.58616	0.206789	72	72	2.64941	123902	0.359598	2887	2.35883	0	402	4732	2	154	4.92591	1.03042	0.000214	0.426266	0.005688	0.011566	0.011627	0.007989	0.005086	0.013085	0.003311	0.012143	2.28188	
1	38.0197	14.9913	1.84581	2.58767	0.518984	72	72	2.65097	253864	0.745677	6228	5.14452	0	538	9516	2	636	12.2528	1.9423	0.007633	2.37956	0.018355	0.028042	0.021823	0.017216	0.018059	0.033411	0.008067	0.025669	4.9662	
1	38.0197	7.1831	1.84351	2.57913	0.221493	72	72	2.64298	111942	0.327223	2486	2.00537	0	338	4235	2	21	4.46157	0.938896	0.000207	0.467672	0.006634	0.009162	0.006846	0.006799	0.003425	0.008155	0.003079	0.010764	1.94687	
1	38.0197	9.57304	1.86007	2.58403	0.333369	72	72	2.66963	156100	0.45742	3746	3.04096	0	352	5871	2	258	6.81972	1.27504	0.004392	0.892497	0.010091	0.015304	0.011717	0.010272	0.005533	0.017932	0.004716	0.014608	2.94531	
1	38.0197	9.96672	1.84944	2.58055	0.318951	72	72	2.64454	169839	0.504819	3884	3.24818	0	352	6426	2	253	7.24333	1.38158	8.5e-05	0.898666	0.010659	0.019657	0.015933	0.011278	0.006096	0.018219	0.004841	0.023797	3.13048	
1	38.0197	8.03587	1.85675	2.58063	0.422982	72	72	2.64336	89795	0.330265	2163	2.15307	0	290	3319	2	207	5.3101	0.947573	0.00231	0.753905	0.01278	0.014829	0.014995	0.007849	0.004755	0.019715	0.003441	0.009556	2.06309	
1	38.0197	6.44055	2.0326	2.65108	0.168738	72	72	2.71401	91383	0.27369	2056	1.72861	0	306	3472	2	43	3.62358	0.812737	0.023055	0.276359	0.005224	0.008774	0.008471	0.00597	0.003162	0.007632	0.002595	0.009925	1.67331	
1	38.0197	11.3481	1.93183	2.76218	0.418001	72	72	2.82938	166690	0.530905	4017	3.5497	0	378	6302	2	436	8.4316	1.46309	0.000111	1.45899	0.013463	0.019308	0.035207	0.012731	0.008187	0.023355	0.005456	0.021606	3.40231	
1	38.0197	4.45794	1.96195	2.63957	0.112638	72	72	2.70643	40765	0.122872	937	0.783197	0	310	1540	2	56	1.66687	0.453411	8.6e-05	0.094053	0.00292	0.004518	0.003186	0.002667	0.001445	0.00479	0.001227	0.010299	0.750635	
1	38.0197	9.15052	1.85643	2.58223	0.287437	72	72	2.65385	155425	0.46208	3517	2.92876	0	422	5931	2	121	6.39841	1.28699	0.020174	0.728942	0.008516	0.014251	0.012936	0.020774	0.005444	0.015289	0.004259	0.013277	2.82715	
1	38.0197	6.67092	1.9363	2.65063	0.230423	72	72	2.71654	84666	0.260129	2044	1.75976	0	365	3177	2	102	3.85179	0.787768	0.018495	0.393178	0.007266	0.01642	0.008448	0.006045	0.003933	0.01039	0.002733	0.010174	1.69148	
1	38.0197	8.75255	1.93256	2.89423	0.220705	72	72	2.9454	135687	0.424142	3003	2.6767	0	402	5242	2	68	5.70838	1.23165	0.001713	0.523901	0.00642	0.014712	0.01131	0.009252	0.005159	0.013028	0.004137	0.012041	2.59184	
1	38.0197	8.05308	1.98328	2.80176	0.236106	72	72	2.88734	119267	0.367494	2670	2.30476	0	360	4543	2	41	5.05266	1.0779	0.027628	0.560976	0.006929	0.011262	0.010748	0.00827	0.004105	0.01002	0.003781	0.010644	2.23385	
1	38.0197	10.7734	1.96726	2.62149	0.493467	72	72	2.68487	127927	0.47704	2955	3.04445	0	368	4835	2	209	8.00106	1.35345	0.007336	1.66431	0.015975	0.021221	0.018731	0.010805	0.006501	0.022551	0.00492	0.014904	2.92064	
1	38.0197	13.568	3.1198	4.61817	0.684329	72	72	4.71515	95180	0.543558	2119	3.10822	0	386	3593	2	66	8.69393	1.67718	0.000119	1.61838	0.022297	0.03411	0.021685	0.011781	0.012842	0.017544	0.005711	0.014812	2.95899	
1	38.0197	17.3953	2.8786	3.74348	0.833761	72	72	3.85761	189901	0.818535	4289	5.07892	0	426	7186	2	205	13.402	2.36226	0.016377	2.6807	0.027724	0.044042	0.029324	0.040568	0.014197	0.029284	0.008554	0.027407	4.84116	
1	38.0197	7.58034	2.47417	3.65743	0.270943	72	72	3.73093	62933	0.257018	1470	1.59962	0	358	2384	2	62	3.71245	0.849379	0.025184	0.365079	0.008046	0.012816	0.008593	0.005948	0.002916	0.010842	0.002617	0.008824	1.53453	
1	38.0197	25.7092	3.05414	4.15177	1.89276	72	72	4.23186	161372	1.03731	3649	5.84481	0	292	6005	2	25	21.3313	2.92257	0.010114	7.16464	0.047767	0.062014	0.0377	0.02089	0.010167	0.025314	0.008626	0.029094	5.59219	
1	38.0197	19.6834	3.5515	5.28155	0.927088	72	72	5.33149	192820	0.835832	4393	5.10093	0	320	7257	2	165	14.2077	2.33438	0.000166	3.22786	0.028783	0.044411	0.032156	0.018448	0.010597	0.027272	0.008522	0.023647	4.89383	
1	38.0197	8.52666	1.90109	2.608	0.303555	72	72	2.67075	136689	0.40029	3115	2.51452	0	322	5195	2	116	5.76595	1.12381	0.009877	0.801024	0.007714	0.010762	0.011277	0.010277	0.004989	0.011613	0.003847	0.015586	2.43293	
1	38.0197	12.7748	1.97055	2.6776	0.717354	72	72	2.76816	161422	0.591032	3627	3.57814	0	364	6016	2	108	9.89716	1.62424	0.026742	2.1918	0.023494	0.02687	0.017302	0.012463	0.006719	0.017397	0.005842	0.023717	3.44107	
1	38.0197	8.50977	1.889	2.59583	0.354502	72	72	2.65894	122733	0.380851	2814	2.39296	0	411	4603	2	121	5.75706	1.06546	0.014583	0.9056	0.009918	0.017932	0.009614	0.00824	0.009814	0.013941	0.003677	0.012243	2.30391	
1	38.0197	13.0214	2.0505	3.24385	0.586834	72	72	3.28114	172321	0.556414	3876	3.39097	0	574	6406	2	139	9.60968	1.49394	0.017647	2.49242	0.017887	0.018136	0.015503	0.011544	0.007235	0.015508	0.005268	0.019859	3.27766	
1	38.0197	10.2911	2.24748	2.92374	0.422269	72	72	2.97607	148255	0.475012	3446	3.00027	0	480	5550	2	148	7.22132	1.31911	8.6e-05	1.09506	0.012661	0.017527	0.011886	0.010835	0.006567	0.019065	0.004583	0.013365	2.89871	
1	38.0197	9.21223	2.06848	2.78182	0.438069	72	72	2.87106	117126	0.421891	2626	2.55757	0	352	4396	2	105	6.25356	1.22407	8.6e-05	0.847193	0.013112	0.018499	0.013412	0.009177	0.01234	0.01418	0.004149	0.013589	2.45387	
1	38.0197	10.8181	2.56678	2.73192	0.461194	72	72	2.8026	133608	0.48518	3332	3.38762	0	304	5071	2	391	7.93366	1.37384	0.001103	1.19952	0.013913	0.022252	0.018017	0.012259	0.007599	0.030469	0.005302	0.021863	3.24638	
1	38.0197	8.02834	2.08514	2.83382	0.254453	72	72	2.89398	103095	0.353404	2407	2.27854	0	354	3940	2	166	5.03598	1.04445	0.004007	0.537281	0.008619	0.016032	0.012071	0.014116	0.012492	0.014287	0.003604	0.01337	2.17734	
1	38.0197	8.86152	2.39452	3.22902	0.397638	72	72	3.29564	106032	0.353184	2471	2.24964	0	306	3926	2	145	5.45924	1.01479	0.008774	0.782649	0.011473	0.014545	0.010746	0.007922	0.003926	0.015363	0.00349	0.011789	2.16833	
1	38.0197	9.48681	2.01668	3.28117	0.319283	72	72	3.31262	144112	0.429349	3325	2.7535	0	457	5511	2	95	6.0624	1.20888	0.001038	0.674928	0.007233	0.012042	0.014171	0.009283	0.004742	0.01091	0.003906	0.020144	2.66342	
1	38.0197	12.4314	2.0184	2.9315	0.576999	72	72	2.98837	180440	0.606742	4078	3.761	0	428	6835	2	68	9.3469	1.67561	0.009279	1.59732	0.015143	0.027254	0.017595	0.012699	0.007608	0.017275	0.005786	0.017262	3.6317	
1	38.0197	7.46817	2.22855	3.16535	0.186785	72	72	3.21575	105297	0.309002	2377	1.98785	0	334	4015	2	113	4.15267	0.901173	0.008845	0.319239	0.005606	0.010911	0.010257	0.006446	0.004194	0.009771	0.003108	0.01234	1.92048	
1	38.0197	16.6062	2.52563	3.27059	0.817391	72	72	3.32198	224012	0.745901	5758	5.37535	0	443	8318	2	958	13.1785	1.93901	0.005254	2.562	0.025619	0.029735	0.024775	0.018897	0.014008	0.053835	0.008613	0.030813	5.16198	
1	38.0197	11.3029	2.16374	3.03457	0.492439	72	72	3.08116	156793	0.508912	3655	3.2378	0	530	5851	2	174	8.1203	1.38482	0.002409	1.48122	0.014419	0.01798	0.016588	0.012248	0.006399	0.0166	0.00526	0.018044	3.12478	
1	38.0197	11.3966	1.98439	2.61753	0.464771	72	72	2.68576	183270	0.549501	4331	3.587	0	471	6855	2	215	8.63024	1.48294	0.000126	1.4817	0.013328	0.022734	0.014761	0.018455	0.008101	0.017443	0.005545	0.020233	3.46062	
1	38.0197	12.7434	1.92165	2.8217	0.558693	72	72	2.8712	172586	0.618259	3862	3.82171	0	479	6515	2	129	9.77728	1.70213	0.000211	1.83437	0.0177	0.028748	0.016913	0.013475	0.006847	0.019149	0.006372	0.018391	3.68516	
1	38.0197	10.5338	2.79252	2.88395	0.396619	72	72	2.9911	159143	0.492492	3659	3.15395	0	483	5974	2	156	7.43697	1.39459	0.021409	1.14592	0.012532	0.014601	0.021755	0.010594	0.006061	0.015143	0.004917	0.020347	3.04294	
1	38.0197	6.70228	2.18375	2.84451	0.277378	72	72	2.91408	83756	0.264161	1832	1.60124	0	410	3147	2	34	3.69411	0.809722	0.002048	0.351879	0.006769	0.012638	0.0062	0.005544	0.003365	0.006999	0.002335	0.007769	1.54668	
1	38.0197	7.36036	2.07935	2.79169	0.2041	72	72	2.86431	103689	0.323321	2404	2.10483	0	427	3980	2	153	4.39759	0.958827	0.015683	0.357465	0.005063	0.009936	0.007482	0.007284	0.00372	0.012341	0.003162	0.009511	2.04015	
1	38.0197	12.1009	2.23742	2.81888	0.461254	72	72	2.88615	188782	0.586686	4331	3.77658	0	568	7110	2	229	9.10865	1.59581	0.019275	1.60966	0.014145	0.021031	0.016884	0.016888	0.016969	0.021249	0.00577	0.018533	3.6377	
1	38.0197	12.842	2.00233	2.98264	0.493004	72	72	3.04418	173066	0.618658	4070	4.01535	0	372	6594	2	368	9.70628	1.7305	0.000178	1.55472	0.014834	0.029252	0.020273	0.014332	0.008735	0.026947	0.006855	0.022689	3.85728	
1	38.0197	5.07856	1.95761	2.61582	0.127727	72	72	2.67921	62234	0.183222	1379	1.09787	0	336	2397	2	13	2.32099	0.598344	9e-05	0.147998	0.002667	0.00466	0.00437	0.003824	0.001949	0.004805	0.001697	0.005368	1.06527	
1	38.0197	7.6777	2.16144	3.1208	0.318838	72	72	3.21844	90607	0.30566	2018	1.85146	0	448	3456	2	56	4.35311	0.957782	0.008697	0.53124	0.006891	0.013645	0.008529	0.006658	0.003738	0.008476	0.002812	0.011257	1.78456	
1	38.0197	11.9945	2.08111	2.73225	0.488948	72	72	2.79302	169058	0.579181	3878	3.66004	0	370	6369	2	230	9.11836	1.59063	0.000179	1.65799	0.015123	0.022015	0.01876	0.014634	0.007819	0.023826	0.005537	0.018683	3.52386	
1	38.0197	4.90998	2.14383	2.87624	0.133731	72	72	2.93007	42336	0.145854	937	0.878133	0	314	1622	2	19	1.89193	0.504201	8.7e-05	0.108231	0.002994	0.004683	0.004022	0.003106	0.00258	0.004269	0.00134	0.006083	0.846721	
1	38.0197	23.5543	2.69484	4.54468	1.19593	72	72	4.60116	260297	0.983612	6209	6.44033	0	584	9649	2	639	18.8052	2.64175	0.006316	5.23383	0.03786	0.051111	0.040586	0.045085	0.025285	0.044059	0.010335	0.038115	6.13696	
1	38.0197	6.81871	2.10271	2.91633	0.290485	72	72	3.07793	54652	0.247853	1265	1.51785	0	343	2094	2	72	3.65108	0.913579	0.000167	0.331581	0.007027	0.014327	0.00836	0.006013	0.002984	0.012786	0.002522	0.007031	1.44926	
1	38.0197	7.80248	2.18522	3.54732	0.196252	72	72	3.59274	85087	0.309698	1880	1.84544	0	360	3283	2	44	4.08378	0.947321	0.013807	0.354874	0.006187	0.013192	0.011461	0.006721	0.004303	0.008904	0.002814	0.008986	1.77627	
1	38.0197	16.3331	1.99076	2.60785	0.859606	72	72	2.67136	184565	0.764789	4342	4.8314	0	500	6930	2	268	13.5727	2.11668	0.006636	3.27996	0.026167	0.039935	0.027113	0.018036	0.011245	0.033612	0.007813	0.028923	4.62448	
1	38.0197	15.1651	2.04841	2.95541	0.703595	72	72	3.01505	231352	0.732185	5308	4.66928	0	449	8673	2	213	12.0398	1.93191	0.018666	2.57558	0.020413	0.02539	0.021853	0.021786	0.011605	0.023396	0.007336	0.026017	4.50592	
1	38.0197	9.31109	2.96549	3.97838	0.40557	72	72	4.03708	76640	0.350211	1684	2.08791	0	383	2906	2	21	5.14982	1.10607	9.3e-05	0.559229	0.010492	0.021399	0.015705	0.00742	0.003985	0.011668	0.00342	0.009392	1.99546	
1	38.0197	5.66285	2.07655	2.75698	0.148939	72	72	2.86977	59555	0.209763	1302	1.27657	0	328	2300	2	10	2.70924	0.737534	8.9e-05	0.135781	0.003948	0.009087	0.006853	0.00449	0.002323	0.005858	0.002058	0.00698	1.2293	
1	38.0197	10.7462	2.40291	4.10865	0.461574	72	72	4.11671	120441	0.405377	2841	2.62141	0	353	4501	2	191	6.48062	1.13889	9.3e-05	1.07605	0.012653	0.016429	0.011456	0.009116	0.005699	0.019179	0.004062	0.01512	2.52508	
1	38.0197	17.3043	2.83453	3.4075	0.888752	72	72	3.45396	150659	0.798713	3492	5.05539	0	328	5717	2	250	13.7345	2.29637	0.004308	2.77445	0.02948	0.065147	0.03432	0.018874	0.028139	0.038689	0.008317	0.038801	4.76933	
1	38.0197	12.7653	3.82924	3.72475	0.500022	72	72	3.75383	177029	0.584038	4049	3.75406	0	300	6674	2	252	8.88896	1.56893	0.0001	1.39174	0.015019	0.020643	0.020445	0.016997	0.016073	0.022421	0.005934	0.018156	3.6126	
1	38.0197	7.07409	2.73131	2.95294	0.240434	72	72	2.99638	90706	0.305032	2033	1.83675	0	439	3502	2	60	3.96612	0.919629	0.009908	0.258764	0.005323	0.009913	0.008081	0.006476	0.003494	0.009412	0.002817	0.011428	1.77326	
