1	14.948	2.91425	2.55575	2.04842	0.104497	51	51	1.87365	15614	0.050627	292	0.249231	0	60	499	2	
1	14.948	4.77064	1.09961	3.30396	0.146257	82	82	2.94067	30451	0.09225	609	0.498733	0	94	1031	3	
1	14.948	6.00743	1.06203	3.30236	0.244225	82	82	2.94239	58968	0.175072	1120	0.913911	0	152	2010	3	
1	14.948	5.98661	1.06178	3.30544	0.225005	82	82	2.9445	60325	0.179839	1108	0.909789	0	220	2143	3	
1	14.948	9.58964	1.06688	4.70174	0.335635	116	116	4.12864	106053	0.31327	2183	1.85849	0	214	3795	4	
1	14.948	3.22125	1.06355	2.06214	0.125547	51	51	1.88861	20658	0.062364	494	0.393338	0	72	680	2	
1	14.948	2.91348	1.06333	2.05985	0.059264	51	51	1.88864	17319	0.050791	386	0.328199	0	64	621	2	
1	14.948	9.32606	1.06658	4.67249	0.350053	116	116	4.10353	101022	0.296307	1916	1.59985	0	224	3607	4	
1	14.948	2.98464	1.07081	2.06696	0.104549	51	51	1.8949	18032	0.054562	352	0.284941	0	66	604	2	
1	14.948	2.76579	1.06594	2.0564	0.070167	51	51	1.88352	13194	0.039796	270	0.217707	0	62	441	2	
1	14.948	7.50887	1.06892	3.31126	0.308512	82	82	2.94942	85875	0.252717	2078	1.7643	0	66	3093	3	
1	14.948	4.08418	1.07505	2.05926	0.165093	51	51	1.88828	45199	0.135112	896	0.762092	0	140	1622	2	
1	14.948	7.2757	1.07463	3.30468	0.29866	82	82	2.94428	82299	0.242405	1833	1.59042	0	108	2938	3	
1	14.948	3.08307	1.08393	2.06846	0.09806	51	51	1.89787	19757	0.06025	420	0.342205	0	78	673	2	
1	14.948	6.49429	1.07742	3.30762	0.195404	82	82	2.94593	69734	0.20675	1569	1.3257	0	52	2555	3	
1	14.948	2.68897	1.08431	2.06331	0.056693	51	51	1.89188	11615	0.035235	236	0.18898	0	68	397	2	
1	14.948	2.7782	1.0746	2.05534	0.057348	51	51	1.8829	13468	0.040171	323	0.261073	0	74	471	2	
1	14.948	3.15809	1.07753	2.07224	0.125042	51	51	1.90257	20604	0.06342	430	0.345246	0	68	683	2	
1	14.948	11.2711	1.07743	4.69314	0.427126	116	116	4.12166	137546	0.401955	2865	2.40585	0	142	5009	4	
1	14.948	3.67083	1.07828	2.0568	0.09694	51	51	1.88666	33294	0.098826	808	0.721456	0	192	1219	2	
1	14.948	10.0665	1.08943	4.68908	0.403891	116	116	4.1208	100868	0.296517	2225	1.92212	0	212	3536	4	
1	14.948	2.71287	1.08859	2.06285	0.04732	51	51	1.89056	10719	0.031779	282	0.253113	0	62	379	2	
1	14.948	3.90241	1.08907	2.05775	0.140302	51	51	1.88572	42426	0.125046	839	0.695633	0	140	1529	2	
1	14.948	3.21544	1.08367	2.07161	0.122146	51	51	1.89875	22971	0.069485	459	0.374223	0	72	782	2	
1	14.948	6.50737	1.08282	3.35215	0.220211	82	82	2.98557	70700	0.207301	1463	1.20887	0	318	2566	3	
1	14.948	6.70067	1.08395	3.31551	0.285327	82	82	2.95206	74084	0.218101	1470	1.20554	0	288	2650	3	
1	14.948	2.76675	1.08608	2.05538	0.09037	51	51	1.88609	11091	0.034318	265	0.22893	0	58	351	2	
1	14.948	3.24184	1.08735	2.05968	0.066677	51	51	1.88746	17478	0.050981	685	0.604811	0	58	634	2	
1	14.948	7.62187	1.08449	3.34302	0.226151	82	82	2.97957	110893	0.324566	2099	1.74451	0	406	4155	3	
1	14.948	3.077	1.08359	2.0644	0.127515	51	51	1.89065	20142	0.061239	362	0.296657	0	54	661	2	
1	14.948	7.3951	1.09083	3.31642	0.347237	82	82	2.95652	78659	0.233243	1831	1.59325	0	245	2730	3	
1	14.948	2.60975	1.09092	2.06406	0.070308	51	51	1.89705	7253	0.025833	161	0.149839	0	60	236	2	
1	14.948	3.34726	1.08801	2.09725	0.128615	51	51	1.92126	24287	0.072457	527	0.455585	0	62	833	2	
1	14.948	9.45244	1.09197	4.73268	0.36651	116	116	4.15725	99741	0.292738	2043	1.69274	0	152	3568	4	
1	14.948	5.69041	1.10631	3.35383	0.17604	82	82	2.98896	44400	0.131562	1141	1.03904	0	124	1593	3	
1	14.948	3.59239	1.09601	2.05501	0.158764	51	51	1.88414	30365	0.090985	654	0.561825	0	68	1026	2	
1	14.948	2.72859	1.08988	2.05707	0.065195	51	51	1.88648	11986	0.035942	257	0.214495	0	60	402	2	
1	14.948	2.66489	1.08973	2.05601	0.052691	51	51	1.88576	10588	0.032049	249	0.206619	0	70	363	2	
1	14.948	4.16675	1.09234	2.06042	0.134159	51	51	1.88869	50849	0.155371	997	0.866327	0	218	1896	2	
1	14.948	6.76762	1.12988	3.47705	0.409961	82	82	3.10022	52802	0.185442	973	0.919863	0	80	1811	3	
1	14.948	4.42307	1.09385	2.08316	0.175922	51	51	1.91276	52433	0.154841	1128	0.975052	0	144	1913	2	
1	14.948	3.23755	1.14347	2.07447	0.130359	51	51	1.90674	21402	0.0651	482	0.40206	0	78	721	2	
1	14.948	2.55019	1.10086	2.07039	0.065375	51	51	1.89492	6588	0.020448	147	0.118753	0	64	200	2	
1	14.948	3.50292	1.10104	2.07871	0.099625	51	51	1.91999	20327	0.076115	591	0.644737	0	56	750	2	
1	14.948	6.71319	1.19002	3.9787	0.322702	82	82	3.56412	40532	0.154041	872	0.910497	0	108	1434	3	
1	14.948	2.95767	1.18908	2.08882	0.063358	51	51	1.91377	15458	0.046071	410	0.349775	0	66	551	2	
1	14.948	3.1874	1.2683	2.21613	0.101542	51	51	2.03277	12414	0.039653	401	0.383357	0	50	388	2	
1	14.948	10.3359	1.27432	4.04275	0.707172	82	82	3.60596	83655	0.335554	1803	1.96359	0	316	2953	3	
1	14.948	4.46783	1.15073	2.47873	0.315163	51	51	2.24845	22650	0.106741	529	0.609833	0	70	772	2	
1	14.948	12.1926	1.09831	4.96333	0.659871	116	116	4.43615	122585	0.416384	2771	2.64297	0	208	4412	4	
