79	35	0	0	52.6892	94.8068	1.78938	11.7867	2.4749	213	213	9.99805	41595	10.4946	24727	33.2192	0	0	19227	2	
17	174	0	0	68.737	101.043	1.10583	7.99309	7.62782	192	192	6.7713	92915	18.7587	32627	37.2396	0	0	11173	2	
183	18	0	0	62.5808	101.006	1.07483	6.40934	2.09124	153	153	5.42518	88153	17.4005	46672	42.0877	0	0	33599	2	
187	51	0	0	44.8391	100.986	1.06136	7.79013	7.37813	191	191	6.60163	138345	14.4636	37961	37.6769	0	0	17396	2	
72	84	0	1	21.6351	8.29735	1.07948	6.03979	0.033719	147	147	5.11632	2345	0.462118	1513	1.31795	0	202	1265	2	
178	12	0	0	25.3331	100.987	1.07179	8.40385	3.79249	205	205	7.12703	81473	8.35194	57083	50.757	0	0	18400	2	
36	148	0	0	37.9066	101.163	1.0772	5.04967	5.20828	123	123	4.28425	65815	7.16522	45732	43.275	0	0	17055	2	
39	193	0	0	60.6045	101.001	1.08787	6.9063	2.79272	165	165	5.85978	77135	12.2744	47348	45.8476	0	0	24994	2	
62	65	0	0	28.8066	101.017	1.09899	5.23266	6.98619	125	125	4.4293	101215	11.1608	54180	48.4784	0	0	9221	2	
186	192	0	0	28.4187	101.019	1.0964	5.69526	2.13448	137	137	4.81611	65452	57.1374	20145	17.7582	0	0	16930	2	
162	194	0	0	79.8288	101.004	1.10362	11.309	2.52264	275	275	9.5415	58621	24.3532	43872	39.7382	0	0	29351	2	
6	96	0	0	47.9314	100.988	1.12001	7.07074	3.12396	170	170	5.98627	66371	8.83128	47598	43.3692	0	0	36579	2	
37	114	0	0	47.8766	100.906	1.13363	7.53162	3.18105	181	181	6.39417	80009	12.3848	48756	45.1144	0	0	27377	2	
187	125	0	0	68.6423	100.93	1.1373	8.65402	8.25881	209	209	7.33423	119471	11.8234	36009	36.9551	0	0	13947	2	
36	91	0	0	48.1731	100.892	1.13918	6.03605	8.18396	144	144	5.13102	135937	14.0097	55557	53.1125	0	0	608	2	
127	32	0	0	43.132	100.973	1.12811	6.48609	4.75665	157	157	5.49932	133503	13.799	40113	40.3812	0	0	24509	2	
30	42	0	0	53.336	100.977	1.12571	6.84373	2.85851	165	165	5.79489	85344	14.5178	48487	45.7604	0	0	27708	2	
138	84	0	0	40.9545	100.935	1.15413	7.55546	3.18522	173	173	6.39667	69359	8.21618	47499	48.5318	0	0	18710	2	
107	43	0	0	53.5747	100.992	1.14538	6.2766	2.12623	152	152	5.32844	80584	19.6276	43616	37.6802	0	0	35766	2	
127	82	0	0	61.6991	100.881	1.14277	6.53257	3.98781	158	158	5.5403	71273	7.3464	39515	40.183	0	0	26162	2	
27	60	0	0	57.1952	101.032	1.15511	9.34245	2.22025	225	225	7.8884	76306	10.4919	47557	44.8773	0	0	32440	2	
171	133	0	0	37.418	100.937	1.16282	6.50678	3.97319	156	156	5.50536	101429	11.1089	27648	25.7061	0	0	19630	2	
17	67	0	0	55.4909	100.861	1.1738	7.50833	7.4588	182	182	6.35654	116162	26.9183	23837	25.5029	0	0	8848	2	
197	190	0	0	48.3206	100.935	1.16686	7.72457	3.99438	185	185	6.53667	74493	14.1196	45989	44.2579	0	0	19446	2	
71	135	0	0	33.0178	100.936	1.17482	7.35592	3.91605	178	178	6.21769	72790	7.57888	55869	54.6681	0	0	19210	2	
199	122	0	0	48.805	101.121	1.18149	6.20496	1.83568	150	150	5.24859	59737	6.90448	47642	48.1588	0	0	39555	2	
191	40	0	0	36.4117	101.337	1.18727	8.02347	3.26588	166	166	6.77888	58546	7.15144	38997	42.412	0	0	28316	2	
42	171	0	0	55.8339	100.616	1.69364	7.68854	7.04287	161	161	6.49788	121487	13.6076	32605	34.0084	0	0	17559	2	
79	75	0	0	37.913	100.857	1.63433	7.93192	3.02392	147	147	6.67703	61192	8.51351	32116	32.0343	0	0	26850	2	
94	25	0	0	61.2453	100.665	1.77592	7.36501	4.92996	146	146	6.238	64677	8.71078	36707	40.5419	0	0	22369	2	
48	23	0	0	49.4361	101.034	1.37122	10.1962	3.8253	201	201	8.59138	66648	14.4753	39202	40.4053	0	0	26658	2	
117	1	0	0	51.3057	101.129	1.38755	7.65813	2.25722	153	153	6.50249	54799	10.7793	39792	41.9013	0	0	32601	2	
131	129	0	0	70.0457	101.453	1.47889	12.2342	3.6237	231	231	10.3631	61376	16.6746	26140	30.4246	0	0	18711	2	
115	111	0	0	28.1848	101.213	1.5905	10.1619	9.5948	183	183	8.55601	104696	23.3911	16150	18.4426	0	0	13034	2	
64	76	0	1	25.0702	9.54685	1.54578	8.56024	0.022319	154	154	7.22854	626	0.079816	543	0.63309	0	122	406	2	
126	66	0	0	26.4338	101.171	1.68486	8.16382	8.04953	147	147	6.92729	66148	8.84225	37212	46.1811	0	0	11907	2	
38	49	0	0	40.9245	101.245	1.52352	7.49499	3.96424	135	135	6.33278	62357	9.16141	38439	42.7669	0	0	30291	2	
31	170	0	0	33.0294	101.229	1.55944	5.4769	4.39921	97	97	4.64909	42327	5.4579	34237	42.6368	0	0	15186	2	
68	129	0	0	37.0036	101.528	1.43771	11.1888	2.84771	221	221	9.50568	56299	7.46136	35014	39.5691	0	0	24639	2	
30	173	0	0	27.225	101.405	1.27387	8.40944	2.97145	165	165	7.11539	74086	10.4294	42054	46.1599	0	0	26485	2	
139	153	0	0	48.2356	101.459	1.25733	6.86269	6.1339	137	137	5.81449	49192	6.08203	41609	50.3503	0	0	13117	2	
195	16	0	0	35.9866	100.981	1.30007	8.73459	8.04576	191	191	7.39468	95631	10.4012	32981	33.7654	0	0	17050	2	
64	197	0	0	57.2725	101.746	1.13369	9.04604	7.59517	193	193	7.65864	42132	14.4524	31468	44.3173	0	0	11348	2	
118	32	0	0	41.7662	101.729	1.51073	9.60314	5.28554	156	156	8.14677	51843	8.00756	28037	38.3573	0	0	16166	2	
77	35	0	0	26.7207	101.707	1.58622	11.4019	5.04665	190	190	9.66994	55320	16.9796	21711	28.9264	0	0	14689	2	
145	0	0	0	67.0866	101.738	1.44262	10.5643	9.97659	185	185	8.95007	41008	6.19166	32161	45.7309	0	0	12663	2	
183	107	0	0	34.1353	101.551	1.59265	7.82509	3.16923	116	116	6.59513	44219	7.17982	31460	45.6146	0	0	21734	2	
38	199	0	0	53.9561	101.452	1.62402	9.73978	5.13999	157	157	8.27582	43593	6.56387	31180	42.4625	0	0	17469	2	
27	129	0	0	25.4094	100.871	1.43803	16.2046	2.18065	317	317	13.6974	71674	9.75354	42794	39.551	0	0	30799	2	
73	97	0	0	22.8745	101.05	1.15666	8.3554	3.02418	204	204	7.06508	69882	7.78398	46787	45.1162	0	0	24971	2	
2	99	0	0	71.3797	101.016	1.24965	7.03259	0.800541	154	154	5.94821	11879	88.1183	3301	3.17085	0	0	2699	2	
131	110	0	0	48.4063	101.407	1.12894	8.27576	3.46301	170	170	7.03001	59566	42.0578	24604	25.4543	0	0	20702	2	
14	90	0	0	39.7479	101.279	1.43866	7.62619	3.14386	147	147	6.47261	67448	13.7647	33434	38.0673	0	0	24955	2	
58	174	0	0	30.8959	101.303	1.37118	6.84213	2.51189	136	136	5.81027	38646	27.7418	30428	38.5727	0	0	17814	2	
96	56	0	0	29.5624	101.17	1.39847	9.24143	3.50592	186	186	7.81732	44807	11.6715	35565	47.7165	0	0	15119	2	
139	58	0	0	48.4961	100.616	1.44657	5.25882	1.01102	106	106	4.44259	10573	88.4745	4216	4.31867	0	0	1251	2	
5	115	0	0	61.5484	100.861	1.1464	6.47952	13.0759	160	160	5.48874	165228	17.218	31744	32.4013	0	0	7626	2	
35	129	0	0	27.8872	100.923	1.14857	10.5099	2.36413	261	261	8.88657	81017	11.1724	47798	40.9476	0	0	35150	2	
73	83	0	0	57.1103	101.124	1.15858	12.7073	5.89262	261	261	10.6389	104980	29.7081	28595	26.8874	0	0	21342	2	
14	149	0	0	47.7541	100.951	1.16931	6.49576	4.08905	159	159	5.49137	94974	14.6644	50309	50.9149	0	0	23330	2	
