0	14.948	89.0718	8.61391	1.23767	2.13683	21	21	1.01613	560320	1.99081	20104	18.8649	0	0	19515	
1	14.948	64.741	8.31313	1.08157	1.58906	21	21	0.902394	604435	2.08722	22636	21.0776	0	195	22294	
1	14.948	14.7806	8.18004	1.54133	0.653541	21	21	1.31225	178655	0.600836	6435	5.88537	0	135	6149	
0	14.948	93.0944	6.88783	1.12942	1.83316	21	21	0.950949	699063	2.56925	26606	26.2288	0	0	26155	
1	14.948	5.46221	9.20603	1.1926	0.225795	21	21	1.00443	73742	0.258712	2829	2.66207	0	153	2685	
1	14.948	53.2583	10.1518	1.52653	1.61255	21	21	1.29722	288845	1.83674	10909	16.4602	0	147	10620	
1	14.948	43.6437	12.1894	1.89728	1.33118	21	21	1.59038	215619	1.65432	8419	15.7304	0	205	8073	
1	14.948	32.3731	7.07476	1.12121	0.823589	21	21	0.944708	339747	1.09774	12890	11.2948	0	192	12162	
1	14.948	11.8073	6.15208	1.03114	0.302167	21	21	0.867353	161147	0.526801	6114	5.40598	0	215	5961	
1	14.948	13.425	7.36681	1.34695	0.32655	21	21	1.13323	190468	0.603653	7319	6.34354	0	158	7096	
1	14.948	5.31752	7.65623	1.33047	0.196851	21	21	1.0896	69739	0.257979	2696	2.64473	0	125	2535	
1	14.948	17.2224	6.53879	1.08427	0.519367	21	21	0.914733	231060	0.747264	8409	7.29273	0	191	8247	
1	14.948	31.3211	6.56814	1.08687	0.832949	21	21	0.917131	332926	1.09927	12078	10.8655	0	229	11775	
1	14.948	54.9153	6.43718	1.11559	1.10492	21	21	0.942108	515410	1.67531	19324	17.0608	0	224	18670	
1	14.948	14.7321	6.49415	1.08223	0.489054	21	21	0.914039	189640	0.613914	6913	6.06791	0	219	6696	
1	14.948	14.6811	6.4985	1.10656	0.345366	21	21	0.933591	202340	0.646581	7746	6.78491	0	188	7488	
1	14.948	59.9614	6.52499	1.09122	1.01358	21	21	0.920606	664553	2.14045	26150	23.0154	0	235	24916	
1	14.948	12.6193	6.47165	1.07555	0.389274	21	21	0.908445	174273	0.565587	6495	5.68084	0	198	6284	
1	14.948	5.93403	6.55998	1.11075	0.24255	21	21	0.937574	87796	0.285536	3187	2.80833	0	155	3077	
1	14.948	39.0602	6.50151	1.08565	1.08195	21	21	0.916583	346541	1.28344	12838	12.3446	0	158	12414	
1	14.948	62.7946	6.52611	1.10325	1.31599	21	21	0.934961	490303	1.61533	18633	16.5772	0	243	17775	
1	14.948	46.7076	6.51181	1.13946	1.19238	21	21	0.966895	420750	1.38046	15550	13.8569	0	115	14859	
1	14.948	6.83763	6.52	1.12807	0.257038	21	21	0.957882	97503	0.318063	3638	3.20892	0	149	3504	
1	14.948	25.5871	6.49972	1.13091	0.822221	21	21	0.958281	300186	0.981586	11036	9.78395	0	302	10680	
1	14.948	21.2687	6.5311	1.12447	0.623185	21	21	0.953604	276155	0.893887	10348	9.12402	0	305	10081	
1	14.948	19.4543	6.44054	1.10697	0.726012	21	21	0.938095	231304	0.761186	8332	7.40147	0	163	8063	
1	14.948	12.9051	6.56621	1.14906	0.33846	21	21	0.962096	177612	0.575829	6984	6.19513	0	168	6508	
1	14.948	48.9352	6.47287	1.11959	1.12563	21	21	0.949962	514327	1.65675	20341	18.2775	0	188	18786	
1	14.948	24.2634	6.56715	1.11963	0.784076	21	21	0.950147	284038	0.939002	10412	9.32279	0	153	10031	
1	14.948	19.0795	6.59391	1.10765	0.607342	21	21	0.939464	229815	0.754441	8396	7.47226	0	270	8189	
1	14.948	9.07353	6.5069	1.12042	0.314351	21	21	0.949001	129374	0.418797	4698	4.12054	0	121	4625	
1	14.948	20.0565	6.50642	1.10476	0.684045	21	21	0.937277	247495	0.805268	9310	8.24522	0	174	8859	
1	14.948	16.0655	6.50916	1.155	0.512216	21	21	0.979156	204066	0.671054	7580	6.71351	0	162	7384	
1	14.948	31.752	6.60253	1.13298	0.726172	21	21	0.962859	398364	1.28638	15504	13.7388	0	310	14893	
1	14.948	19.5183	6.53564	1.13107	0.588446	21	21	0.958516	253151	0.826469	9455	8.40959	0	189	9210	
1	14.948	36.1026	6.55727	1.12746	0.996698	21	21	0.956345	391209	1.28941	14324	12.7394	0	238	14075	
1	14.948	42.0856	6.55632	1.11245	1.14803	21	21	0.944772	416686	1.36971	15213	13.4745	0	185	14907	
1	14.948	48.7463	6.5536	1.12715	1.26422	21	21	0.957458	449897	1.47492	16794	14.925	0	164	16080	
1	14.948	12.5185	6.51529	1.13427	0.441702	21	21	0.961409	169207	0.549188	6147	5.35493	0	186	6050	
1	14.948	9.83163	6.57674	1.13057	0.333629	21	21	0.960281	127314	0.42855	4983	4.66293	0	198	4603	
1	14.948	14.1381	6.76346	1.13349	0.444622	21	21	0.959218	191051	0.618115	7402	6.57104	0	214	7004	
1	14.948	28.4599	6.687	1.11404	0.955791	21	21	0.940066	324096	1.05294	11955	10.4977	0	258	11580	
1	14.948	17.4623	6.68345	1.10647	0.552085	21	21	0.933209	233317	0.758401	8670	7.64878	0	190	8438	
1	14.948	8.43038	6.68522	1.11466	0.292877	21	21	0.941027	122993	0.392235	4593	4.01123	0	166	4456	
1	14.948	27.3966	6.68222	1.11063	0.840963	21	21	0.937369	296185	0.982633	10989	9.90522	0	141	10581	
1	14.948	83.7902	6.68597	1.09002	1.58776	21	21	0.919196	772873	2.50749	29596	26.3464	0	143	29009	
