2	1	13.098	2.29269	4.95718	1.68206	0.028951	44	44	1.74826	12811	0.039165	448	0.181263	0	66	484	2	168	0.466088	0.235017	0.003541	0.014189	0.001304	
2	1	13.098	2.47678	4.26419	1.6137	0.0521	44	44	1.69632	16198	0.053453	615	0.271762	0	108	610	2	274	0.704417	0.285544	0.000679	0.02791	0.00213	
2	1	13.098	1.95896	3.93333	1.58331	0.019542	44	44	1.66181	4293	0.013073	257	0.105362	0	88	155	2	172	0.233425	0.170006	7.8e-05	0.002756	0.000828	
2	1	13.098	2.23036	3.70024	1.62446	0.031202	44	44	1.7023	9929	0.029227	527	0.200375	0	104	367	2	325	0.463109	0.209452	8.4e-05	0.008827	0.001335	
2	1	13.098	2.10813	3.83087	1.6393	0.015253	44	44	1.72271	9573	0.028561	327	0.129194	0	68	366	2	108	0.312049	0.216084	0.009777	0.004705	0.000691	
2	1	13.098	2.68661	3.78089	1.69013	0.065791	44	44	1.76459	16519	0.050044	924	0.360509	0	98	598	2	555	0.848445	0.253762	0.006011	0.032211	0.002797	
2	1	13.098	2.54238	3.67374	1.58894	0.048878	44	44	1.66962	22307	0.064648	826	0.307879	0	126	837	2	345	0.802513	0.296957	0.007081	0.036621	0.001942	
2	1	13.098	4.76588	3.66791	1.59084	0.187756	44	44	1.66834	71838	0.214923	2656	1.0385	0	298	2660	2	1151	3.03298	0.647814	8.4e-05	0.376094	0.007539	
2	1	13.098	2.70219	3.81716	1.64758	0.061827	44	44	1.72395	19901	0.058472	984	0.376156	0	160	739	2	567	0.912355	0.278782	8.3e-05	0.035351	0.00247	
2	1	13.098	4.72171	3.8694	1.64932	0.231601	44	44	1.73228	54303	0.171927	2556	1.06796	0	220	1950	2	1318	2.85713	0.53914	0.063004	0.303293	0.010312	
2	1	13.098	2.49271	3.83162	1.60476	0.043085	44	44	1.69188	22636	0.065394	699	0.26627	0	184	855	2	228	0.73663	0.307712	8.6e-05	0.035905	0.001654	
2	1	13.098	3.22282	4.0672	1.87214	0.092709	44	44	1.94812	19856	0.061243	1303	0.518878	0	72	699	2	867	1.19535	0.282523	0.008035	0.043738	0.00382	
2	1	13.098	2.55028	3.84898	1.60456	0.053736	44	44	1.68386	17987	0.054156	864	0.334245	0	108	669	2	497	0.802996	0.267897	9.1e-05	0.027029	0.002159	
2	1	13.098	3.5373	3.8558	1.66396	0.102738	44	44	1.74269	42589	0.129139	1543	0.607914	0	122	1594	2	632	1.71988	0.452274	0.007898	0.17647	0.004249	
2	1	13.098	3.40199	3.78321	1.7518	0.079791	44	44	1.84798	40567	0.122137	1383	0.531326	0	158	1538	2	518	1.4833	0.460808	0.000135	0.11409	0.003276	
3	1	13.098	2.81226	8.4468	2.26893	0.026329	62	62	2.30114	8021	0.025791	408	0.172396	0	43	296	2	237	0.393741	0.202684	0.006284	0.008654	0.001433	
3	1	13.098	2.62935	8.35038	2.30239	0.009848	62	62	2.34708	4899	0.014835	189	0.077369	0	59	188	2	90	0.182273	0.180117	8.4e-05	0.001782	0.000569	
3	1	13.098	2.68754	8.02621	2.32389	0.00691	62	62	2.35489	6410	0.019731	213	0.086482	0	87	250	2	65	0.203272	0.201487	0.009256	0.002193	0.000371	
3	1	13.098	2.8509	6.27243	2.20873	0.039043	62	62	2.25581	11195	0.033413	515	0.195344	0	87	406	2	281	0.488817	0.221893	0.006308	0.017372	0.001708	
3	1	13.098	2.58816	6.33668	2.32392	0.006629	62	62	2.36962	2344	0.007267	127	0.050831	0	55	87	2	39	0.089439	0.171379	0.019063	0.000751	0.000313	
3	1	13.098	4.1696	6.24398	2.4206	0.098333	62	62	2.46656	31857	0.097473	1587	0.668758	0	75	1181	2	945	1.59004	0.385969	9.2e-05	0.092195	0.004259	
3	1	13.098	2.54522	6.12013	2.23995	0.009321	62	62	2.28526	3656	0.010903	190	0.072524	0	45	136	2	91	0.150143	0.168756	0.010988	0.001638	0.000378	
3	1	13.098	2.79892	6.05856	2.33128	0.016901	62	62	2.37968	8185	0.025194	312	0.130316	0	61	310	2	119	0.307626	0.214943	0.006316	0.005567	0.000828	
3	1	13.098	2.78661	6.2389	2.38402	0.015174	62	62	2.42113	6114	0.018034	304	0.112558	0	43	229	2	165	0.251126	0.18431	0.008557	0.003646	0.000712	
3	1	13.098	3.52332	6.13611	2.48638	0.07949	62	62	2.54574	12528	0.039324	939	0.387458	0	85	428	2	693	0.863321	0.246124	0.007872	0.026842	0.003235	
3	1	13.098	3.03672	6.18984	2.27208	0.052119	62	62	2.31005	13416	0.041337	579	0.24326	0	95	486	2	309	0.614605	0.238578	0.004769	0.024509	0.002412	
3	1	13.098	3.0955	6.52175	2.36057	0.039625	62	62	2.39967	12030	0.036818	640	0.253035	0	147	442	2	372	0.577598	0.227459	0.014496	0.017446	0.001795	
3	1	13.098	2.56043	6.24442	2.23279	0.009169	62	62	2.28222	5430	0.015761	201	0.077258	0	59	209	2	89	0.183086	0.181165	0.001676	0.001981	0.000464	
3	1	13.098	2.7663	6.03243	2.21732	0.028118	62	62	2.26954	10720	0.031807	403	0.158481	0	119	398	2	157	0.388798	0.219045	0.014836	0.011656	0.001258	
3	1	13.098	3.02752	6.40735	2.4007	0.035475	62	62	2.44805	13079	0.039264	432	0.176947	0	55	489	2	159	0.476201	0.241038	0.002153	0.020869	0.001507	
3	1	13.098	2.58377	6.19964	2.33726	0.00367	62	62	2.38094	2940	0.008783	117	0.046221	0	55	114	2	43	0.096476	0.164093	0.00745	0.000567	0.000272	
3	1	13.098	2.7664	6.40971	2.343	0.020551	62	62	2.3933	6530	0.020009	277	0.114057	0	89	245	2	146	0.275054	0.193743	0.001232	0.006361	0.001013	
3	1	13.098	2.73372	6.34368	2.3611	0.014973	62	62	2.41152	6221	0.018137	226	0.091284	0	91	235	2	97	0.224322	0.191148	7.8e-05	0.002826	0.000642	
3	1	13.098	4.9939	6.32864	2.3394	0.145524	62	62	2.38368	61983	0.182162	2362	0.914119	0	249	2320	2	891	2.43807	0.580535	0.072348	0.24521	0.00645	
3	1	13.098	2.79772	6.23458	2.22072	0.040852	62	62	2.27012	6203	0.0188	487	0.1959	0	49	210	2	356	0.42837	0.180799	0.005946	0.009195	0.001742	
4	1	13.098	2.5011	9.22369	2.02299	0.012072	55	55	2.05956	10892	0.031245	354	0.138061	0	140	424	2	121	0.333826	0.219507	0.002544	0.004167	0.000685	
4	1	13.098	2.53315	8.95844	2.09663	0.009578	55	55	2.11679	8821	0.027683	269	0.115679	0	79	345	2	76	0.279339	0.217392	0.009114	0.004137	0.000439	
4	1	13.098	2.44455	8.95894	2.02522	0.010297	55	55	2.0631	9366	0.027201	265	0.106147	0	134	366	2	69	0.270884	0.217127	8.5e-05	0.002608	0.000409	
4	1	13.098	2.54323	9.27189	2.14906	0.009531	55	55	2.19007	7152	0.022451	239	0.098459	0	77	278	2	75	0.2319	0.210458	0.007236	0.002746	0.000447	
4	1	13.098	2.56355	9.20524	2.07674	0.015729	55	55	2.11503	10373	0.030351	346	0.138574	0	95	397	2	115	0.336229	0.217793	0.007255	0.006652	0.000725	
4	1	13.098	2.4701	9.56921	2.10906	0.010544	55	55	2.12248	6149	0.019078	212	0.085738	0	79	237	2	80	0.21141	0.194087	0.002629	0.002628	0.00064	
4	1	13.098	2.45412	9.13078	2.19327	0.004627	55	55	2.20285	3510	0.010709	116	0.046674	0	81	136	2	44	0.11414	0.172076	0.00021	0.000915	0.000271	
